"position.disgap","Type","LongitudinalAcc"
-115,"Median",0.232642126278876
-105,"Median",0.0131319836818017
-95,"Median",0.367073927290725
-85,"Median",0.375552146763759
-75,"Median",0.254732741738422
-65,"Median",0.681498959496103
-55,"Median",0.235428018330792
-45,"Median",0.623656497294705
-35,"Median",0.644316306435612
-25,"Median",0.336523045057397
-15,"Median",0.247010920404487
-5,"Median",0.127279250376821
5,"Median",0.124811216088711
15,"Median",0.134605399480874
25,"Median",0.125431765318846
35,"Median",0.126628076323268
45,"Median",0.376957807413522
55,"Median",0.115942150130617
65,"Median",0.109910312896781
75,"Median",0.106919277833523
85,"Median",0.17292091812312
95,"Median",0.118757736450443
105,"Median",0.122712282138807
115,"Median",0.154083573909419
125,"Median",0.127919736929741
135,"Median",0.126715592369914
145,"Median",0.157276589879141
155,"Median",0.131937530548256
165,"Median",0.132674835793499
175,"Median",0.133175004966896
185,"Median",0.132331290028744
195,"Median",0.124332364488858
-195,"Avg",0.247862985718117
-185,"Avg",0.213040757382643
-175,"Avg",0.180456692268658
-165,"Avg",0.397993088621176
-155,"Avg",0.219632128502785
-145,"Avg",0.259426055162648
-135,"Avg",0.280802342869896
-125,"Avg",0.161828959021095
-115,"Avg",0.215276096209313
-105,"Avg",0.212414466869356
-95,"Avg",0.645862358113003
-85,"Avg",0.411318297534756
-75,"Avg",0.33105577489842
-65,"Avg",0.608645301626643
-55,"Avg",0.335711557430865
-45,"Avg",0.491300419343806
-35,"Avg",0.587195694880117
-25,"Avg",0.287353352322168
-15,"Avg",0.344218268470797
-5,"Avg",0.169730977090679
5,"Avg",0.215149787352065
15,"Avg",0.153759452794478
25,"Avg",0.14198188733068
35,"Avg",0.138645409557829
45,"Avg",0.267256344307317
55,"Avg",0.148146474418422
65,"Avg",0.115035727655661
75,"Avg",0.0917767790501202
85,"Avg",0.214620123524681
95,"Avg",0.102231913091447
105,"Avg",0.114782006016242
115,"Avg",0.185336844359051
125,"Avg",0.125246804379351
135,"Avg",0.146965253183525
145,"Avg",0.169197202804994
155,"Avg",0.127968411782679
165,"Avg",0.182935384250488
175,"Avg",0.129216685001222
185,"Avg",0.103810768652622
195,"Avg",0.135553018629197
-195,"Min",0
-185,"Min",0.0160405249729927
-175,"Min",0.00850963367810016
-165,"Min",0.136955414338339
-155,"Min",0
-145,"Min",0.000402604632891234
-135,"Min",0.00050469395613809
-125,"Min",0
-115,"Min",0
-105,"Min",0
-95,"Min",0
-85,"Min",0
-75,"Min",0.205828626733735
-65,"Min",0.346024793723456
-55,"Min",0.230928962657364
-45,"Min",0.234728218258805
-35,"Min",0.356047465384606
-25,"Min",0
-15,"Min",0.237594362581216
-5,"Min",0
5,"Min",0.1050910919327
15,"Min",0.0626355677173483
25,"Min",0.00188075302413412
35,"Min",0
45,"Min",0
55,"Min",0.109756833720594
65,"Min",0
75,"Min",0.00852067684912532
85,"Min",0.00571793243031839
95,"Min",0
105,"Min",0.00255390982135063
115,"Min",0.000979330785660228
125,"Min",0
135,"Min",0.111522203559479
145,"Min",0
155,"Min",0.112146876052817
165,"Min",0.112347740940562
175,"Min",0.112710644576362
185,"Min",0
195,"Min",0.00857272308394434
